date,product_type,quantity_produced,Hides_kg,Chrome_Chemicals_L,Dyes_kg,Salt_kg
2024-08-02,Bag,58.0,62.51,21.54,9.73,14.75
2024-08-02,Shoe Leather,184.0,114.99,50.91,21.21,36.41
2024-08-02,Jacket Leather,120.0,256.44,75.2,32.67,65.33
2024-08-02,Wallet,130.0,43.69,14.84,8.25,9.82
2024-08-02,Custom,127.0,185.15,54.93,26.53,39.57
2024-08-03,Belt,95.0,43.08,14.6,7.01,9.22
2024-08-03,Bag,88.0,89.98,37.92,15.66,21.94
2024-08-03,Shoe Leather,32.0,21.69,7.91,3.27,6.78
2024-08-03,Jacket Leather,52.0,111.95,32.59,14.13,30.1
2024-08-03,Wallet,157.0,53.07,16.07,8.92,12.96
2024-08-03,Custom,168.0,244.26,78.98,33.42,57.23
2024-08-04,Belt,56.0,24.57,7.71,3.79,5.89
2024-08-04,Bag,41.0,48.73,18.5,6.96,11.25
2024-08-04,Shoe Leather,164.0,102.29,41.81,18.98,33.21
2024-08-04,Jacket Leather,196.0,395.49,128.22,47.78,102.06
2024-08-04,Wallet,40.0,13.95,4.15,2.35,3.66
2024-08-04,Custom,41.0,52.19,19.45,7.88,14.8
2024-08-05,Belt,149.0,64.18,18.92,10.35,16.73
2024-08-05,Bag,76.0,82.83,29.14,13.08,18.48
2024-08-05,Shoe Leather,50.0,36.02,13.9,4.88,11.18
2024-08-05,Jacket Leather,54.0,105.55,39.98,13.43,27.19
2024-08-05,Wallet,174.0,53.92,17.18,11.17,15.74
2024-08-05,Custom,49.0,63.18,20.58,8.94,18.02
2024-08-06,Belt,149.0,63.52,23.26,10.01,16.38
2024-08-06,Bag,168.0,166.98,61.91,30.63,48.41
2024-08-06,Shoe Leather,116.0,82.95,28.81,12.51,25.43
2024-08-06,Jacket Leather,175.0,374.27,119.99,42.94,84.69
2024-08-06,Wallet,40.0,13.89,4.37,2.13,3.5
2024-08-06,Custom,130.0,173.87,59.12,23.73,47.69
2024-08-07,Belt,42.0,16.17,5.98,2.97,4.59
2024-08-07,Bag,151.0,166.22,62.71,22.49,37.06
2024-08-07,Shoe Leather,166.0,117.81,42.15,18.53,38.93
2024-08-07,Jacket Leather,69.0,150.94,43.76,17.94,35.46
2024-08-07,Wallet,153.0,56.45,14.67,8.89,11.79
2024-08-07,Custom,173.0,211.43,75.03,31.23,60.46
2024-08-08,Belt,99.0,43.63,13.99,7.02,10.61
2024-08-08,Bag,116.0,127.42,46.04,20.0,31.43
2024-08-08,Shoe Leather,148.0,92.25,38.95,14.75,28.0
2024-08-08,Jacket Leather,89.0,173.3,56.01,22.26,50.18
2024-08-08,Wallet,48.0,15.21,5.58,2.51,4.04
2024-08-08,Custom,48.0,60.94,24.05,8.94,14.78
2024-08-09,Belt,138.0,50.62,21.04,9.75,13.83
2024-08-09,Bag,130.0,154.51,50.91,20.72,34.53
2024-08-09,Shoe Leather,48.0,33.76,13.96,5.25,9.54
2024-08-09,Jacket Leather,116.0,249.7,84.23,29.06,60.97
2024-08-09,Wallet,184.0,56.11,20.57,10.47,14.8
2024-08-09,Custom,176.0,231.6,75.95,36.2,55.27
2024-08-10,Belt,145.0,54.14,19.8,10.22,15.3
2024-08-10,Bag,86.0,93.42,34.65,15.64,21.66
2024-08-10,Shoe Leather,138.0,96.85,40.12,15.78,31.72
2024-08-10,Jacket Leather,125.0,239.21,89.41,33.81,66.4
2024-08-10,Wallet,63.0,19.95,7.08,3.87,4.73
2024-08-10,Custom,158.0,231.88,71.08,30.48,49.56
2024-08-11,Belt,87.0,36.28,12.62,6.37,9.89
2024-08-11,Bag,171.0,199.91,69.92,28.25,43.17
2024-08-11,Shoe Leather,184.0,125.76,54.97,17.84,37.39
2024-08-11,Jacket Leather,137.0,269.21,101.73,33.55,74.72
2024-08-11,Wallet,191.0,68.82,20.7,11.46,16.86
2024-08-11,Custom,140.0,202.91,66.87,29.61,50.02
2024-08-12,Belt,56.0,22.68,7.27,3.6,5.95
2024-08-12,Bag,64.0,68.37,24.28,10.26,18.93
2024-08-12,Shoe Leather,189.0,142.3,53.23,19.11,41.44
2024-08-12,Jacket Leather,183.0,389.13,119.52,52.35,97.54
2024-08-12,Wallet,173.0,62.36,17.82,10.03,13.84
2024-08-12,Custom,62.0,81.46,29.81,13.32,22.91
2024-08-13,Belt,125.0,53.32,16.77,8.4,14.45
2024-08-13,Bag,160.0,166.34,60.06,27.39,45.21
2024-08-13,Shoe Leather,153.0,105.28,40.11,14.74,30.25
2024-08-13,Jacket Leather,128.0,249.58,90.48,37.27,65.22
2024-08-13,Wallet,36.0,11.97,3.62,2.08,2.71
2024-08-13,Custom,76.0,96.07,33.58,15.15,24.88
2024-08-14,Belt,58.0,24.42,8.38,4.34,5.98
2024-08-14,Bag,98.0,114.35,39.61,16.82,25.2
2024-08-14,Shoe Leather,119.0,81.28,28.95,12.75,27.38
2024-08-14,Jacket Leather,107.0,219.59,72.34,31.68,60.03
2024-08-14,Wallet,58.0,21.41,6.72,3.47,4.94
2024-08-14,Custom,129.0,176.95,58.65,23.87,43.89
2024-08-15,Belt,44.0,19.74,6.37,2.91,4.77
2024-08-15,Bag,39.0,39.25,14.36,6.69,11.19
2024-08-15,Shoe Leather,136.0,100.3,37.51,14.46,25.86
2024-08-15,Jacket Leather,115.0,253.71,82.4,31.19,68.78
2024-08-15,Wallet,176.0,57.29,18.91,9.46,14.24
2024-08-15,Custom,108.0,150.09,46.88,21.31,37.28
2024-08-16,Belt,166.0,65.63,23.05,12.56,18.2
2024-08-16,Bag,137.0,157.2,57.25,24.71,38.23
2024-08-16,Shoe Leather,134.0,88.07,34.81,14.22,31.02
2024-08-16,Jacket Leather,107.0,204.19,68.41,27.03,53.28
2024-08-16,Wallet,176.0,59.15,18.2,11.28,15.32
2024-08-16,Custom,32.0,46.99,14.7,5.7,10.19
2024-08-17,Belt,190.0,71.5,28.09,13.07,21.3
2024-08-17,Bag,140.0,153.71,60.07,25.1,40.76
2024-08-17,Shoe Leather,94.0,58.59,26.18,10.35,19.47
2024-08-17,Jacket Leather,78.0,146.5,53.7,20.12,38.01
2024-08-17,Wallet,137.0,48.17,13.54,7.43,12.45
2024-08-17,Custom,132.0,178.17,56.41,26.72,48.35
2024-08-18,Belt,136.0,55.06,18.43,10.41,13.43
2024-08-18,Bag,196.0,207.84,72.81,31.23,50.37
2024-08-18,Shoe Leather,123.0,90.88,36.5,13.0,27.2
2024-08-18,Jacket Leather,67.0,136.48,41.24,19.66,38.04
2024-08-18,Wallet,170.0,61.96,18.55,10.99,14.63
2024-08-18,Custom,57.0,80.75,27.34,11.42,20.35
2024-08-19,Belt,62.0,26.04,8.72,4.49,5.88
2024-08-19,Bag,32.0,31.24,12.32,5.17,9.12
2024-08-19,Shoe Leather,185.0,120.35,45.48,20.47,37.03
2024-08-19,Jacket Leather,70.0,156.85,44.08,18.45,34.12
2024-08-19,Wallet,140.0,48.09,16.31,8.44,12.74
2024-08-19,Custom,48.0,57.73,20.44,10.15,17.19
2024-08-20,Belt,193.0,75.49,26.28,14.8,19.1
2024-08-20,Bag,113.0,131.6,49.6,18.69,28.9
2024-08-20,Shoe Leather,153.0,109.75,38.79,16.31,33.99
2024-08-20,Jacket Leather,94.0,189.12,70.03,26.24,54.98
2024-08-20,Wallet,160.0,49.07,18.15,9.14,14.13
2024-08-20,Custom,63.0,92.4,32.3,11.27,19.53
2024-08-21,Belt,119.0,52.68,16.75,7.59,13.14
2024-08-21,Bag,87.0,88.12,38.23,15.79,22.43
2024-08-21,Shoe Leather,164.0,116.29,45.89,16.37,36.44
2024-08-21,Jacket Leather,151.0,296.5,103.52,41.61,73.18
2024-08-21,Wallet,54.0,17.88,5.17,3.34,4.87
2024-08-21,Custom,74.0,101.71,35.48,14.44,26.09
2024-08-22,Belt,30.0,11.84,4.36,2.12,3.06
2024-08-22,Bag,106.0,120.85,44.14,17.29,26.68
2024-08-22,Shoe Leather,99.0,61.41,27.93,11.4,19.92
2024-08-22,Jacket Leather,33.0,68.68,24.54,9.85,18.92
2024-08-22,Wallet,138.0,46.94,14.37,7.81,11.85
2024-08-22,Custom,146.0,184.06,72.76,28.84,47.58
2024-08-23,Belt,130.0,57.32,19.24,8.69,12.59
2024-08-23,Bag,166.0,190.29,74.33,27.08,45.48
2024-08-23,Shoe Leather,104.0,69.12,30.06,11.09,20.28
2024-08-23,Jacket Leather,122.0,265.67,90.51,35.06,61.87
2024-08-23,Wallet,166.0,59.6,16.57,8.77,12.47
2024-08-23,Custom,46.0,64.17,21.99,9.02,14.65
2024-08-24,Belt,184.0,76.27,26.86,13.78,20.62
2024-08-24,Bag,68.0,67.87,29.58,11.56,18.46
2024-08-24,Shoe Leather,61.0,41.16,17.66,6.54,14.13
2024-08-24,Jacket Leather,178.0,372.98,117.26,52.33,98.11
2024-08-24,Wallet,35.0,11.83,3.91,2.19,2.88
2024-08-24,Custom,86.0,106.58,40.59,16.39,30.85
2024-08-25,Belt,176.0,75.03,26.64,11.29,20.0
2024-08-25,Bag,130.0,138.33,52.86,21.86,35.43
2024-08-25,Shoe Leather,90.0,58.99,22.43,9.1,19.33
2024-08-25,Jacket Leather,27.0,58.49,17.96,7.76,13.99
2024-08-25,Wallet,87.0,28.68,9.71,4.75,6.62
2024-08-25,Custom,113.0,158.0,57.53,20.44,41.36
2024-08-26,Belt,76.0,33.46,10.96,5.05,8.09
2024-08-26,Bag,98.0,100.65,43.57,17.0,23.79
2024-08-26,Shoe Leather,52.0,37.04,12.65,5.37,10.69
2024-08-26,Jacket Leather,180.0,343.15,130.47,51.78,95.54
2024-08-26,Wallet,64.0,23.18,6.85,3.95,5.44
2024-08-26,Custom,76.0,105.79,35.06,14.65,23.43
2024-08-27,Belt,73.0,28.24,10.07,5.52,8.2
2024-08-27,Bag,102.0,110.99,43.26,18.17,25.14
2024-08-27,Shoe Leather,121.0,81.12,30.64,11.75,22.86
2024-08-27,Jacket Leather,147.0,272.15,98.65,37.37,75.77
2024-08-27,Wallet,142.0,52.44,16.28,8.79,10.54
2024-08-27,Custom,82.0,99.3,38.9,17.6,27.75
2024-08-28,Belt,195.0,75.59,30.08,13.31,19.16
2024-08-28,Bag,145.0,163.6,55.51,25.81,38.68
2024-08-28,Shoe Leather,184.0,116.94,45.76,19.8,42.03
2024-08-28,Jacket Leather,139.0,295.97,102.14,36.93,78.86
2024-08-28,Wallet,193.0,68.77,18.7,11.36,16.14
2024-08-28,Custom,76.0,92.41,35.57,16.38,26.47
2024-08-29,Belt,34.0,13.43,4.6,2.24,3.36
2024-08-29,Bag,54.0,64.24,22.42,9.0,14.66
2024-08-29,Shoe Leather,97.0,62.92,25.08,10.3,21.9
2024-08-29,Jacket Leather,72.0,139.73,51.54,19.27,42.97
2024-08-29,Wallet,122.0,38.21,12.65,7.22,10.2
2024-08-29,Custom,195.0,276.77,99.11,42.65,70.87
2024-08-30,Belt,184.0,76.91,25.52,12.54,17.95
2024-08-30,Bag,95.0,99.11,38.96,14.98,28.31
2024-08-30,Shoe Leather,124.0,77.4,33.76,11.9,24.09
2024-08-30,Jacket Leather,64.0,126.17,43.88,18.33,36.88
2024-08-30,Wallet,35.0,12.79,3.76,1.92,2.64
2024-08-30,Custom,157.0,219.1,78.42,31.34,48.31
2024-08-31,Belt,116.0,52.14,17.62,8.55,12.23
2024-08-31,Bag,57.0,67.49,25.63,8.76,16.34
2024-08-31,Shoe Leather,55.0,35.13,15.39,5.69,12.68
2024-08-31,Jacket Leather,153.0,303.57,100.35,45.18,80.29
2024-08-31,Wallet,158.0,52.44,17.18,8.63,14.33
2024-08-31,Custom,45.0,61.99,22.14,9.46,15.38
2024-09-01,Belt,139.0,53.44,19.25,9.69,15.01
2024-09-01,Bag,107.0,124.41,43.37,17.17,30.08
2024-09-01,Shoe Leather,208.0,127.26,54.14,22.59,41.89
2024-09-01,Jacket Leather,133.0,277.78,88.14,33.85,77.59
2024-09-01,Wallet,188.0,58.31,20.02,10.58,15.11
2024-09-01,Custom,95.0,123.08,41.35,18.02,31.87
2024-09-02,Belt,60.0,25.31,8.17,4.55,6.26
2024-09-02,Bag,125.0,134.71,53.64,18.51,30.26
2024-09-02,Shoe Leather,103.0,67.53,27.63,11.92,23.79
2024-09-02,Jacket Leather,67.0,124.79,48.98,18.04,37.44
2024-09-02,Wallet,198.0,73.22,22.85,11.34,16.26
2024-09-02,Custom,83.0,102.89,35.82,17.64,28.46
2024-09-03,Belt,54.0,20.93,7.13,3.43,5.88
2024-09-03,Bag,115.0,117.2,50.33,20.33,30.97
2024-09-03,Shoe Leather,178.0,110.2,43.58,20.53,38.84
2024-09-03,Jacket Leather,139.0,262.88,92.3,40.85,76.97
2024-09-03,Wallet,76.0,27.62,8.66,4.15,6.72
2024-09-03,Custom,97.0,132.45,47.1,18.89,31.52
2024-09-04,Belt,77.0,32.6,10.44,4.96,8.02
2024-09-04,Bag,48.0,46.96,19.51,7.14,13.16
2024-09-04,Shoe Leather,95.0,64.71,24.64,10.71,21.66
2024-09-04,Jacket Leather,154.0,280.05,95.4,39.76,90.01
2024-09-04,Wallet,219.0,70.32,25.04,11.55,18.98
2024-09-04,Custom,72.0,96.19,30.29,15.36,23.8
2024-09-05,Belt,88.0,37.56,12.94,6.81,9.37
2024-09-05,Bag,62.0,73.71,27.85,11.0,16.48
2024-09-05,Shoe Leather,52.0,38.02,13.64,5.69,10.93
2024-09-05,Jacket Leather,75.0,154.96,52.66,21.78,38.75
2024-09-05,Wallet,186.0,66.73,21.04,11.56,13.8
2024-09-05,Custom,95.0,128.61,46.75,18.38,31.17
2024-09-06,Belt,86.0,33.89,11.94,6.03,8.43
2024-09-06,Bag,205.0,238.33,89.73,32.64,57.69
2024-09-06,Shoe Leather,83.0,61.72,22.81,9.09,19.09
2024-09-06,Jacket Leather,78.0,169.38,50.18,21.8,41.19
2024-09-06,Wallet,162.0,58.33,16.59,9.27,13.42
2024-09-06,Custom,130.0,160.76,63.39,24.58,39.73
2024-09-07,Belt,70.0,27.44,9.22,4.94,7.98
2024-09-07,Bag,38.0,44.6,14.21,6.78,9.68
2024-09-07,Shoe Leather,129.0,93.84,38.27,14.49,27.89
2024-09-07,Jacket Leather,138.0,255.23,98.7,38.22,66.7
2024-09-07,Wallet,157.0,57.01,15.75,9.49,12.79
2024-09-07,Custom,169.0,248.62,87.83,31.27,62.03
2024-09-08,Belt,54.0,23.55,7.44,3.93,5.29
2024-09-08,Bag,219.0,215.5,93.67,38.21,62.9
2024-09-08,Shoe Leather,54.0,36.39,15.62,5.47,11.34
2024-09-08,Jacket Leather,38.0,77.09,23.8,10.93,19.43
2024-09-08,Wallet,30.0,10.01,3.15,1.58,2.35
2024-09-08,Custom,43.0,59.76,20.0,8.29,14.3
2024-09-09,Belt,159.0,60.59,20.91,10.89,16.57
2024-09-09,Bag,97.0,115.41,37.53,16.99,23.75
2024-09-09,Shoe Leather,92.0,64.53,25.16,10.22,18.78
2024-09-09,Jacket Leather,189.0,376.57,127.71,48.88,92.0
2024-09-09,Wallet,117.0,40.07,11.8,6.2,10.64
2024-09-09,Custom,102.0,150.24,49.87,18.76,33.7
2024-09-10,Belt,92.0,36.39,13.91,6.7,9.26
2024-09-10,Bag,99.0,95.84,38.13,17.88,27.4
2024-09-10,Shoe Leather,49.0,32.06,13.2,5.36,10.43
2024-09-10,Jacket Leather,68.0,144.81,43.5,16.83,38.23
2024-09-10,Wallet,81.0,29.29,8.22,4.58,5.97
2024-09-10,Custom,154.0,211.28,78.65,28.29,52.86
2024-09-11,Belt,181.0,75.77,23.25,13.48,17.39
2024-09-11,Bag,86.0,89.49,38.72,13.49,23.05
2024-09-11,Shoe Leather,99.0,67.86,28.26,9.37,22.8
2024-09-11,Jacket Leather,138.0,288.06,97.43,34.33,81.66
2024-09-11,Wallet,50.0,18.03,5.02,3.21,4.3
2024-09-11,Custom,149.0,218.09,70.11,27.09,48.68
2024-09-12,Belt,112.0,42.18,17.35,8.55,11.27
2024-09-12,Bag,107.0,115.88,42.3,18.47,27.61
2024-09-12,Shoe Leather,127.0,78.63,36.98,13.43,26.51
2024-09-12,Jacket Leather,152.0,317.14,95.48,43.32,78.24
2024-09-12,Wallet,42.0,15.28,4.3,2.63,3.35
2024-09-12,Custom,53.0,71.25,27.52,11.2,16.95
2024-09-13,Belt,186.0,72.16,25.72,13.89,20.8
2024-09-13,Bag,103.0,110.82,42.1,15.77,25.73
2024-09-13,Shoe Leather,55.0,40.79,13.64,6.13,12.27
2024-09-13,Jacket Leather,132.0,290.39,85.42,33.58,70.82
2024-09-13,Wallet,67.0,25.0,6.89,3.63,5.53
2024-09-13,Custom,107.0,157.35,48.08,21.33,35.98
2024-09-14,Belt,60.0,24.26,9.26,4.59,6.85
2024-09-14,Bag,138.0,149.47,52.5,23.24,37.82
2024-09-14,Shoe Leather,86.0,53.64,20.83,9.19,20.02
2024-09-14,Jacket Leather,42.0,78.68,27.42,12.3,24.98
2024-09-14,Wallet,102.0,35.1,10.95,5.79,8.5
2024-09-14,Custom,190.0,253.59,80.68,38.31,62.52
2024-09-15,Belt,89.0,33.82,13.07,5.83,9.92
2024-09-15,Bag,31.0,35.79,13.85,4.69,8.43
2024-09-15,Shoe Leather,184.0,134.08,45.03,19.38,39.21
2024-09-15,Jacket Leather,94.0,203.78,68.88,27.64,48.27
2024-09-15,Wallet,168.0,55.06,17.96,8.93,12.48
2024-09-15,Custom,50.0,66.76,22.28,9.33,17.65
2024-09-16,Belt,85.0,36.78,10.91,5.42,8.89
2024-09-16,Bag,157.0,164.48,62.1,28.38,43.71
2024-09-16,Shoe Leather,199.0,133.6,58.07,20.16,38.46
2024-09-16,Jacket Leather,30.0,67.37,21.14,7.33,14.85
2024-09-16,Wallet,190.0,65.12,21.48,12.01,17.05
2024-09-16,Custom,206.0,304.92,103.87,43.1,63.89
2024-09-17,Belt,118.0,44.03,17.14,8.47,13.53
2024-09-17,Bag,176.0,189.75,70.29,29.81,43.81
2024-09-17,Shoe Leather,217.0,141.37,57.07,23.78,41.72
2024-09-17,Jacket Leather,207.0,450.59,134.99,59.39,100.72
2024-09-17,Wallet,75.0,25.24,8.39,4.19,5.52
2024-09-17,Custom,53.0,79.07,22.47,10.94,17.84
2024-09-18,Belt,117.0,51.88,15.56,8.44,12.12
2024-09-18,Bag,44.0,43.19,16.92,6.8,12.49
2024-09-18,Shoe Leather,41.0,28.38,10.41,4.67,9.49
2024-09-18,Jacket Leather,210.0,388.8,158.12,60.18,123.7
2024-09-18,Wallet,81.0,28.51,8.63,5.21,6.52
2024-09-18,Custom,83.0,108.57,38.39,15.27,26.01
2024-09-19,Belt,179.0,76.36,26.73,12.77,19.52
2024-09-19,Bag,64.0,69.13,26.57,9.79,18.25
2024-09-19,Shoe Leather,151.0,95.81,42.69,16.67,30.13
2024-09-19,Jacket Leather,185.0,372.37,127.17,53.72,99.57
2024-09-19,Wallet,195.0,61.56,22.18,11.49,14.69
2024-09-19,Custom,152.0,213.0,73.47,27.77,52.94
2024-09-20,Belt,86.0,33.58,11.26,5.89,8.61
2024-09-20,Bag,36.0,35.51,14.59,5.51,10.74
2024-09-20,Shoe Leather,116.0,80.4,32.14,11.7,26.6
2024-09-20,Jacket Leather,40.0,77.61,26.82,11.15,19.43
2024-09-20,Wallet,155.0,53.82,16.6,9.57,13.6
2024-09-20,Custom,110.0,161.13,53.75,20.8,34.02
2024-09-21,Belt,124.0,47.2,17.37,8.75,13.35
2024-09-21,Bag,88.0,98.56,39.81,13.48,24.27
2024-09-21,Shoe Leather,119.0,79.96,31.17,12.63,24.12
2024-09-21,Jacket Leather,81.0,166.17,52.91,20.41,39.92
2024-09-21,Wallet,39.0,13.62,4.07,2.14,3.31
2024-09-21,Custom,145.0,194.65,66.23,26.5,47.41
2024-09-22,Belt,204.0,90.82,30.01,13.51,20.12
2024-09-22,Bag,215.0,218.09,79.45,38.35,54.53
2024-09-22,Shoe Leather,58.0,35.37,14.12,6.67,12.99
2024-09-22,Jacket Leather,43.0,92.12,32.15,12.29,24.93
2024-09-22,Wallet,180.0,57.01,20.39,9.89,16.04
2024-09-22,Custom,151.0,193.96,72.54,32.55,56.92
2024-09-23,Belt,89.0,40.37,13.78,6.03,10.41
2024-09-23,Bag,51.0,53.57,22.82,8.15,13.41
2024-09-23,Shoe Leather,106.0,77.9,30.68,12.0,23.36
2024-09-23,Jacket Leather,190.0,412.35,116.77,55.4,102.97
2024-09-23,Wallet,75.0,26.64,8.53,4.07,6.23
2024-09-23,Custom,106.0,141.61,48.16,19.54,35.65
2024-09-24,Belt,116.0,49.9,15.48,8.84,13.08
2024-09-24,Bag,149.0,164.47,65.28,22.47,39.39
2024-09-24,Shoe Leather,218.0,138.14,56.05,21.64,47.12
2024-09-24,Jacket Leather,126.0,275.22,80.62,35.27,68.72
2024-09-24,Wallet,191.0,71.61,19.24,11.92,14.79
2024-09-24,Custom,158.0,209.64,71.53,32.28,58.77
2024-09-25,Belt,49.0,18.97,6.9,3.79,5.48
2024-09-25,Bag,111.0,128.18,43.56,17.25,31.83
2024-09-25,Shoe Leather,160.0,104.97,45.27,17.49,37.15
2024-09-25,Jacket Leather,107.0,230.9,76.39,27.53,62.09
2024-09-25,Wallet,159.0,51.41,15.33,8.58,12.31
2024-09-25,Custom,190.0,275.33,93.12,40.29,62.69
2024-09-26,Belt,71.0,31.25,9.57,5.4,7.94
2024-09-26,Bag,49.0,58.48,18.72,7.28,14.03
2024-09-26,Shoe Leather,123.0,85.67,30.45,13.21,26.02
2024-09-26,Jacket Leather,37.0,75.7,23.9,10.37,20.18
2024-09-26,Wallet,33.0,11.31,3.72,2.04,2.81
2024-09-26,Custom,100.0,141.47,47.0,21.65,37.12
2024-09-27,Belt,61.0,23.88,9.03,3.93,7.07
2024-09-27,Bag,213.0,213.01,92.19,31.37,53.5
2024-09-27,Shoe Leather,121.0,86.22,35.6,13.36,26.53
2024-09-27,Jacket Leather,178.0,378.77,125.85,50.21,95.99
2024-09-27,Wallet,74.0,24.77,8.21,4.37,5.54
2024-09-27,Custom,35.0,51.76,14.87,7.51,13.19
2024-09-28,Belt,94.0,42.69,12.43,5.94,10.99
2024-09-28,Bag,98.0,101.53,37.52,17.1,25.43
2024-09-28,Shoe Leather,140.0,91.76,39.21,13.82,30.4
2024-09-28,Jacket Leather,67.0,145.05,46.66,17.32,39.2
2024-09-28,Wallet,189.0,62.99,18.9,10.98,14.95
2024-09-28,Custom,174.0,256.44,89.81,32.46,61.52
2024-09-29,Belt,41.0,15.63,6.02,2.9,4.47
2024-09-29,Bag,166.0,177.17,74.09,28.76,44.75
2024-09-29,Shoe Leather,46.0,31.53,13.45,5.21,10.52
2024-09-29,Jacket Leather,123.0,228.99,77.2,33.64,72.05
2024-09-29,Wallet,106.0,34.83,11.06,5.91,8.1
2024-09-29,Custom,147.0,185.96,66.44,29.94,45.53
2024-09-30,Belt,152.0,56.83,22.86,11.29,16.94
2024-09-30,Bag,33.0,32.71,14.21,5.03,9.58
2024-09-30,Shoe Leather,98.0,63.93,25.45,10.74,18.66
2024-09-30,Jacket Leather,95.0,206.91,63.57,27.12,47.79
2024-09-30,Wallet,76.0,28.01,8.08,4.48,6.35
2024-09-30,Custom,188.0,255.26,84.44,35.69,69.92
2024-10-01,Belt,106.0,43.7,15.25,7.42,10.2
2024-10-01,Bag,145.0,149.36,55.51,24.5,41.07
2024-10-01,Shoe Leather,205.0,126.75,59.78,20.52,44.13
2024-10-01,Jacket Leather,189.0,354.06,127.9,54.88,110.91
2024-10-01,Wallet,124.0,44.26,12.03,6.58,10.36
2024-10-01,Custom,146.0,178.73,61.9,29.56,52.63
2024-10-02,Belt,136.0,60.16,17.32,9.34,13.62
2024-10-02,Bag,91.0,100.41,33.99,13.88,25.7
2024-10-02,Shoe Leather,152.0,106.53,37.14,15.74,29.9
2024-10-02,Jacket Leather,208.0,444.93,153.83,51.88,102.71
2024-10-02,Wallet,114.0,40.7,12.0,7.16,8.77
2024-10-02,Custom,114.0,138.16,57.32,20.85,40.09
2024-10-03,Belt,131.0,50.5,19.11,8.4,14.15
2024-10-03,Bag,94.0,106.15,36.83,15.26,25.8
2024-10-03,Shoe Leather,59.0,36.57,14.39,6.84,11.57
2024-10-03,Jacket Leather,116.0,244.18,72.49,30.72,59.07
2024-10-03,Wallet,99.0,34.95,11.5,5.94,8.25
2024-10-03,Custom,120.0,165.94,51.41,23.4,42.71
2024-10-04,Belt,95.0,42.9,13.42,7.08,10.73
2024-10-04,Bag,46.0,52.27,19.02,7.94,11.82
2024-10-04,Shoe Leather,85.0,62.93,21.57,9.43,18.41
2024-10-04,Jacket Leather,223.0,492.28,152.77,59.78,108.65
2024-10-04,Wallet,59.0,20.84,6.0,3.34,4.78
2024-10-04,Custom,82.0,121.54,34.85,16.76,28.4
2024-10-05,Belt,239.0,107.66,34.4,18.38,23.65
2024-10-05,Bag,63.0,74.08,23.94,9.73,16.09
2024-10-05,Shoe Leather,190.0,137.99,50.92,20.85,38.69
2024-10-05,Jacket Leather,108.0,200.81,76.9,31.33,55.25
2024-10-05,Wallet,141.0,45.32,14.62,8.47,11.53
2024-10-05,Custom,94.0,122.65,44.76,19.17,32.9
2024-10-06,Belt,150.0,63.24,23.13,10.64,16.54
2024-10-06,Bag,91.0,97.68,40.4,16.44,23.81
2024-10-06,Shoe Leather,165.0,109.87,43.69,16.06,37.23
2024-10-06,Jacket Leather,215.0,438.64,151.22,54.36,125.95
2024-10-06,Wallet,102.0,33.99,11.67,6.1,8.31
2024-10-06,Custom,211.0,263.02,103.07,45.26,67.81
2024-10-07,Belt,232.0,95.33,30.07,14.67,23.52
2024-10-07,Bag,180.0,207.06,70.97,29.65,47.93
2024-10-07,Shoe Leather,155.0,103.63,43.36,17.73,32.17
2024-10-07,Jacket Leather,120.0,218.55,83.01,31.73,63.08
2024-10-07,Wallet,151.0,48.0,15.41,8.59,11.1
2024-10-07,Custom,41.0,58.23,20.14,7.83,14.2
2024-10-08,Belt,153.0,56.4,21.26,10.15,15.79
2024-10-08,Bag,179.0,175.43,73.07,29.81,52.45
2024-10-08,Shoe Leather,66.0,44.92,18.72,6.81,15.28
2024-10-08,Jacket Leather,143.0,284.51,90.21,38.68,82.25
2024-10-08,Wallet,160.0,56.75,16.81,10.16,14.47
2024-10-08,Custom,189.0,251.06,87.18,36.38,68.33
2024-10-09,Belt,117.0,47.73,14.85,7.89,11.79
2024-10-09,Bag,133.0,143.64,59.17,21.49,36.26
2024-10-09,Shoe Leather,33.0,23.35,9.13,3.69,6.9
2024-10-09,Jacket Leather,222.0,414.56,148.56,61.94,125.52
2024-10-09,Wallet,208.0,63.87,21.12,11.73,17.59
2024-10-09,Custom,157.0,228.99,78.22,29.21,57.27
2024-10-10,Belt,152.0,68.77,19.3,10.58,14.73
2024-10-10,Bag,64.0,76.28,28.41,9.49,17.47
2024-10-10,Shoe Leather,232.0,171.68,58.24,23.93,45.34
2024-10-10,Jacket Leather,206.0,461.9,148.83,57.52,107.53
2024-10-10,Wallet,194.0,59.84,20.92,10.3,17.26
2024-10-10,Custom,136.0,197.31,59.34,24.57,50.23
2024-10-11,Belt,58.0,22.08,8.17,4.2,5.55
2024-10-11,Bag,206.0,227.29,92.44,31.92,50.67
2024-10-11,Shoe Leather,231.0,146.09,67.82,24.51,45.26
2024-10-11,Jacket Leather,165.0,329.04,100.92,42.41,94.96
2024-10-11,Wallet,132.0,44.47,13.39,7.73,10.45
2024-10-11,Custom,134.0,179.53,67.0,28.74,47.23
2024-10-12,Belt,196.0,76.65,26.52,12.68,19.71
2024-10-12,Bag,120.0,122.98,47.13,20.59,34.03
2024-10-12,Shoe Leather,148.0,97.87,44.33,14.37,30.77
2024-10-12,Jacket Leather,230.0,492.84,148.59,64.69,112.09
